stat_malicious,stat_harmless,stat_suspicious,stat_undetected,stat_timeout,stat_total,ratio_malicious,ratio_harmless,ratio_suspicious,reputation,votes_malicious,votes_harmless,whois_length,has_whois,n_tags,tag_CDN,tag_proxy,tag_tor,tag_vpn,tag_scanner,asn,last_analysis_date,label,vendor_00,vendor_01,vendor_02,vendor_03,vendor_04,vendor_05,vendor_06,vendor_07,vendor_08,vendor_09,vendor_10,vendor_11,vendor_12,vendor_13,vendor_14,vendor_15,vendor_16,vendor_17,vendor_18,vendor_19,vendor_20,vendor_21,vendor_22,vendor_23,vendor_24,vendor_25,vendor_26,vendor_27,vendor_28,vendor_29,vendor_30,vendor_31,vendor_32,vendor_33,vendor_34,vendor_35,vendor_36,vendor_37,vendor_38,vendor_39,vendor_40,vendor_41,vendor_42,vendor_43,country_US,country_CN,country_RU,country_DE,country_KR,country_IN,country_BR,country_FR,country_NL,country_OTHER,rir_ARIN,rir_RIPE,rir_APNIC,rir_LACNIC,rir_AFRINIC
23,49,1,8,3,80,0.2875,0.6125,0.0125,-7,7,0,539,1,2,0,0,0,1,0,17129,1695838784,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,70,0,9,0,80,0.0125,0.875,0.0,4,0,8,775,1,0,0,0,0,0,0,64665,1696709855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16,55,4,9,0,80,0.2,0.6875,0.05,-26,5,2,483,1,1,0,0,0,0,1,25665,1696787924,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,75,0,3,1,80,0.025,0.9375,0.0,3,1,14,1865,1,0,0,0,0,0,0,23361,1691777863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10,62,5,8,0,80,0.125,0.775,0.0625,-9,4,2,1792,1,2,0,1,0,1,0,37729,1693591729,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,65,4,3,2,80,0.15,0.8125,0.05,-14,19,1,1127,1,1,0,0,0,1,0,62354,1698663481,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,74,0,5,3,80,0.0125,0.925,0.0,1,1,4,1304,1,0,0,0,0,0,0,3229,1692134129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,71,0,8,1,80,0.0125,0.8875,0.0,1,1,2,1389,1,0,0,0,0,0,0,39642,1693975772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,70,0,8,2,80,0.025,0.875,0.0,3,0,10,715,1,0,0,0,0,0,0,35309,1695494609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,53,4,8,0,80,0.2375,0.6625,0.05,-10,6,1,744,1,1,0,0,0,0,0,56236,1690238400,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,71,0,8,2,80,0.0125,0.8875,0.0,0,1,10,381,1,0,0,0,0,0,0,62807,1690870765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,74,0,5,0,80,0.0125,0.925,0.0,0,0,6,221,1,0,0,0,0,0,0,48231,1696281133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,66,5,5,2,80,0.1125,0.825,0.0625,-18,16,0,636,1,2,0,1,0,1,0,26416,1692154307,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,78,0,2,1,80,0.0,0.975,0.0,2,1,12,1090,1,0,0,0,0,0,0,39242,1691704355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11,65,1,4,2,80,0.1375,0.8125,0.0125,-6,10,0,1262,1,2,0,0,1,1,1,33155,1698542530,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,67,2,7,0,80,0.075,0.8375,0.025,-30,12,1,1139,1,2,0,1,0,0,0,49837,1696776517,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,75,0,5,3,80,0.0,0.9375,0.0,4,1,11,1213,1,0,0,0,0,0,0,7881,1695926715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,75,0,4,0,80,0.0125,0.9375,0.0,0,0,13,1735,1,0,0,0,0,0,0,11076,1696109617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,77,0,3,2,80,0.0,0.9625,0.0,3,0,11,1877,1,0,0,0,0,0,0,19746,1696168804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,72,0,7,0,80,0.0125,0.9,0.0,2,0,7,1024,1,0,0,0,0,0,0,13850,1693069300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,70,0,8,3,80,0.025,0.875,0.0,0,1,11,137,1,0,0,0,0,0,0,13488,1695163550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,55,0,2,0,80,0.2875,0.6875,0.0,-26,16,0,1933,1,1,0,0,0,1,1,56919,1695101116,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,69,0,5,2,80,0.075,0.8625,0.0,-25,4,0,153,1,1,0,0,0,0,1,4011,1699892365,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,71,0,8,3,80,0.0125,0.8875,0.0,4,1,10,1900,1,0,0,0,0,0,0,22488,1695451850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,50,2,6,2,80,0.3,0.625,0.025,-29,17,0,589,1,2,0,0,0,0,1,11114,1691655501,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18,56,0,6,3,80,0.225,0.7,0.0,-24,14,1,328,1,2,0,1,0,1,1,60962,1697736739,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,70,5,2,1,80,0.1,0.875,0.0625,-16,11,2,1505,1,1,0,0,0,1,1,3785,1692068135,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,54,2,6,1,80,0.25,0.675,0.025,-18,12,1,523,1,1,0,0,1,0,1,46223,1692414780,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,72,0,6,1,80,0.025,0.9,0.0,2,0,13,1120,1,0,0,0,0,0,0,28550,1696702453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,75,0,4,3,80,0.0125,0.9375,0.0,2,1,8,709,1,0,0,0,0,0,0,6221,1692133839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,76,0,2,3,80,0.025,0.95,0.0,1,1,10,1304,1,0,0,0,0,0,0,47361,1691303878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,77,0,3,2,80,0.0,0.9625,0.0,3,1,10,1094,1,0,0,0,0,0,0,45526,1692481110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,77,0,3,1,80,0.0,0.9625,0.0,0,1,11,1893,1,0,0,0,0,0,0,11694,1697477645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,60,0,8,3,80,0.15,0.75,0.0,-14,11,1,805,1,1,0,1,0,0,1,62020,1699035510,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15,58,4,7,1,80,0.1875,0.725,0.05,-23,14,0,1380,1,2,0,1,0,0,1,46783,1695290328,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,76,0,3,2,80,0.0125,0.95,0.0,4,1,13,1572,1,0,0,0,0,0,0,25785,1694772157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,74,0,4,3,80,0.025,0.925,0.0,2,0,5,1692,1,0,0,0,0,0,0,28309,1697880731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7,65,1,8,1,80,0.0875,0.8125,0.0125,-9,4,0,482,1,1,0,1,0,0,1,22443,1699526868,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,74,0,4,1,80,0.025,0.925,0.0,2,1,14,847,1,0,0,0,0,0,0,38427,1691139165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14,58,1,8,3,80,0.175,0.725,0.0125,-18,19,1,179,1,1,0,1,1,0,1,29232,1698653706,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20,56,2,4,1,80,0.25,0.7,0.025,-14,13,1,205,1,1,0,0,0,0,0,63401,1690946830,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,64,1,2,2,80,0.175,0.8,0.0125,-23,3,1,1128,1,2,0,0,0,1,1,25415,1699492387,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,67,3,6,3,80,0.0875,0.8375,0.0375,-21,10,1,347,1,1,0,0,0,0,1,46799,1696222511,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,69,0,9,2,80,0.025,0.8625,0.0,1,1,10,499,1,0,0,0,0,0,0,18465,1696396038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,76,0,3,0,80,0.0125,0.95,0.0,4,1,9,936,1,0,0,0,0,0,0,53606,1693699193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,73,0,7,2,80,0.0,0.9125,0.0,1,0,8,984,1,0,0,0,0,0,0,8466,1690822265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,76,0,2,3,80,0.025,0.95,0.0,4,0,14,1272,1,0,0,0,0,0,0,40020,1693244168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,57,3,5,3,80,0.225,0.7125,0.0375,-26,15,2,1214,1,2,0,0,0,1,0,36875,1692367721,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,71,0,7,2,80,0.025,0.8875,0.0,2,1,9,1398,1,0,0,0,0,0,0,28642,1692980767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,72,0,8,0,80,0.0,0.9,0.0,4,0,12,1283,1,0,0,0,0,0,0,3940,1692670660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14,62,4,4,0,80,0.175,0.775,0.05,-23,14,2,609,1,1,0,0,0,0,0,21540,1697473167,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18,54,4,8,1,80,0.225,0.675,0.05,-23,18,2,1803,1,1,0,0,1,0,0,30679,1693679228,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,75,0,3,2,80,0.025,0.9375,0.0,1,0,13,149,1,0,0,0,0,0,0,49383,1691360215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,72,0,6,1,80,0.025,0.9,0.0,1,1,7,1140,1,0,0,0,0,0,0,24287,1693482997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9,62,5,9,1,80,0.1125,0.775,0.0625,-10,15,2,1786,1,2,0,0,0,0,0,26467,1690101920,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,69,0,9,3,80,0.025,0.8625,0.0,4,1,12,554,1,0,0,0,0,0,0,54627,1696012860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,71,0,9,0,80,0.0,0.8875,0.0,4,0,5,530,1,0,0,0,0,0,0,47990,1692895582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,75,0,3,0,80,0.025,0.9375,0.0,3,0,6,1361,1,0,0,0,0,0,0,51210,1698931888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,57,5,3,3,80,0.25,0.7125,0.0625,-13,19,2,232,1,1,0,0,0,0,1,8829,1695918025,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,73,0,7,0,80,0.0,0.9125,0.0,2,0,13,780,1,0,0,0,0,0,0,1462,1691018812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,57,0,5,2,80,0.225,0.7125,0.0,-13,18,1,423,1,2,0,0,1,0,0,24793,1694688773,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,76,0,2,2,80,0.025,0.95,0.0,4,1,3,1721,1,0,0,0,0,0,0,25353,1695198692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,76,0,2,2,80,0.025,0.95,0.0,4,1,7,1877,1,0,0,0,0,0,0,11822,1696864372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,72,0,8,3,80,0.0,0.9,0.0,3,0,6,1929,1,0,0,0,0,0,0,9611,1693382887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,70,0,9,3,80,0.0125,0.875,0.0,3,0,10,1780,1,0,0,0,0,0,0,37752,1692538676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,72,0,6,1,80,0.025,0.9,0.0,0,1,10,1769,1,0,0,0,0,0,0,15061,1691727754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,75,0,3,0,80,0.025,0.9375,0.0,1,1,12,1822,1,0,0,0,0,0,0,31825,1690782008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,70,3,5,3,80,0.0625,0.875,0.0375,-21,4,2,885,1,2,0,0,0,1,1,64617,1699292967,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,74,0,5,0,80,0.0125,0.925,0.0,0,1,5,1970,1,0,0,0,0,0,0,56598,1697704904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8,65,2,7,1,80,0.1,0.8125,0.025,-22,14,1,1293,1,1,0,0,0,0,1,59380,1695461065,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,71,0,9,2,80,0.0,0.8875,0.0,4,0,5,1080,1,0,0,0,0,0,0,40384,1690951928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14,61,1,5,1,80,0.175,0.7625,0.0125,-12,17,0,447,1,2,0,0,0,0,1,33193,1691761476,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,62,5,6,3,80,0.15,0.775,0.0625,-25,19,1,1439,1,2,0,0,0,0,0,32166,1691140784,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,73,0,7,2,80,0.0,0.9125,0.0,3,0,7,1021,1,0,0,0,0,0,0,49768,1699513990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,54,1,7,3,80,0.2375,0.675,0.0125,-17,16,2,670,1,2,0,0,0,0,1,14833,1695919314,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,74,0,4,1,80,0.025,0.925,0.0,2,0,12,470,1,0,0,0,0,0,0,58675,1690551336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
